,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
42,1542,1603,1831,1860,2038,2185,1905,2218,2182,1421,80000,202003,114.51044592998711,22.547790936714915,4
43,1723,1820,2073,2160,2350,2567,2227,2677,2539,1936,40000,202004,114.51044592998711,22.547790936714915,4
44,1906,2108,2529,2364,2562,2854,2663,2888,2722,2027,40000,202005,114.51044592998711,22.547790936714915,4
45,2354,2415,2486,2293,2659,2847,2610,2906,2587,2049,120000,202006,114.51044592998711,22.547790936714915,4
46,1694,1910,2057,2218,2787,3134,2783,3325,2863,1818,170000,202007,114.51044592998711,22.547790936714915,4
47,1351,1487,1417,1684,2481,2960,2562,3100,2479,1394,140000,202008,114.51044592998711,22.547790936714915,4
48,1368,1403,1205,1404,2449,3013,2656,3318,2447,1252,200000,202009,114.51044592998711,22.547790936714915,4
49,1158,1253,1085,1497,2555,3048,2784,3312,2270,1129,40000,202010,114.51044592998711,22.547790936714915,4
50,1414,1561,1613,2043,2829,3157,2985,3420,2765,1630,170000,202011,114.51044592998711,22.547790936714915,4
51,1366,1399,1467,1769,2265,2530,2390,2771,2492,1513,120000,202012,114.51044592998711,22.547790936714915,4
52,1436,1428,1603,1946,2394,2610,2617,2834,2769,1805,60000,202101,114.51044592998711,22.547790936714915,4
53,1323,1332,1514,1692,2015,2219,2163,2477,2560,1648,50000,202102,114.51044592998711,22.547790936714915,4
54,1486,1371,1339,1463,1849,2100,1974,2369,2680,1742,200000,202103,114.51044592998711,22.547790936714915,4
55,1560,1622,1833,1918,2277,2505,2365,2713,3008,2054,80000,202104,114.51044592998711,22.547790936714915,4
56,1298,1119,995,939,1067,1196,1030,1220,1005,620,120000,202105,114.51044592998711,22.547790936714915,4
57,1274,1346,1301,1504,2129,2534,2265,2777,2667,1507,140000,202106,114.51044592998711,22.547790936714915,4
58,1211,1265,1130,1375,2079,2462,2290,2624,2103,1083,130000,202107,114.51044592998711,22.547790936714915,4
59,1308,1447,1852,1758,1957,2102,1822,2112,2086,1232,110000,202108,114.51044592998711,22.547790936714915,4
60,1435,1356,1404,1402,1577,1684,1561,1624,1371,828,170000,202109,114.51044592998711,22.547790936714915,4
61,1944,2225,2751,2743,3093,3418,2945,3521,3438,2415,160000,202110,114.51044592998711,22.547790936714915,4
62,1737,2085,2685,2615,2766,2944,2744,3035,3101,2391,20000,202111,114.51044592998711,22.547790936714915,4
63,1398,1576,1847,1787,1863,1918,1963,1963,1836,1374,40000,202112,114.51044592998711,22.547790936714915,4
