,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
30,1561,1437,1245,1268,1489,1520,1751,1545,1228,798,480000,201903,114.51129299499118,22.547085643526664,7
31,1346,1288,990,1231,1744,2071,2181,2056,1361,755,410000,201904,114.51129299499118,22.547085643526664,7
32,1159,988,700,740,984,1108,1050,1056,542,298,330000,201905,114.51129299499118,22.547085643526664,7
33,1069,1110,674,942,1739,2017,2533,2162,878,391,130000,201906,114.51129299499118,22.547085643526664,7
34,1128,1169,746,905,1443,1813,2433,2089,913,413,180000,201907,114.51129299499118,22.547085643526664,7
35,1149,1141,737,915,1718,2048,2374,2009,770,343,190000,201908,114.51129299499118,22.547085643526664,7
36,1005,1013,704,1187,1850,2061,2356,2096,1080,679,80000,201909,114.51129299499118,22.547085643526664,7
37,1200,1080,767,814,1173,1340,1811,1445,704,345,520000,201910,114.51129299499118,22.547085643526664,7
38,1255,1152,935,993,1234,1370,1559,1312,888,507,240000,201911,114.51129299499118,22.547085643526664,7
39,1090,1070,1070,1082,1080,1168,1481,1324,1298,834,70000,201912,114.51129299499118,22.547085643526664,7
40,1039,949,796,890,979,970,1191,1017,979,677,70000,202001,114.51129299499118,22.547085643526664,7
41,1310,1190,1136,1094,1286,1308,1563,1277,1298,835,60000,202002,114.51129299499118,22.547085643526664,7
42,1378,1273,1159,1077,1273,1385,1452,1404,1355,855,210000,202003,114.51129299499118,22.547085643526664,7
43,1443,1382,1365,1239,1543,1643,1750,1791,1680,1164,220000,202004,114.51129299499118,22.547085643526664,7
44,1479,1516,1596,1403,1554,1683,1831,1796,1683,1123,170000,202005,114.51129299499118,22.547085643526664,7
45,1678,1927,2056,1507,1602,1899,2095,1893,1810,1201,60000,202006,114.51129299499118,22.547085643526664,7
46,1669,1831,1792,1429,1836,2197,2346,2286,1784,1152,130000,202007,114.51129299499118,22.547085643526664,7
47,1461,1577,1486,1308,1945,2104,2485,2120,1431,905,180000,202008,114.51129299499118,22.547085643526664,7
48,1326,1283,1003,1024,1593,1739,1961,1981,1188,701,210000,202009,114.51129299499118,22.547085643526664,7
49,1153,1237,1060,1091,1419,1830,2069,2077,1481,874,50000,202010,114.51129299499118,22.547085643526664,7
50,1212,1214,1090,1109,1719,1758,2294,1881,1467,815,90000,202011,114.51129299499118,22.547085643526664,7
51,1257,1176,1084,1119,1343,1527,1904,1651,1305,743,120000,202012,114.51129299499118,22.547085643526664,7
52,1356,1333,1283,1318,1741,1737,2201,1792,1649,1072,60000,202101,114.51129299499118,22.547085643526664,7
53,1218,1149,1092,1121,1293,1547,1747,1572,1388,901,100000,202102,114.51129299499118,22.547085643526664,7
54,1443,1300,1188,1213,1568,1841,1886,1917,1797,1179,200000,202103,114.51129299499118,22.547085643526664,7
55,1421,1447,1406,1411,1826,2019,2254,2245,1994,1260,240000,202104,114.51129299499118,22.547085643526664,7
56,1007,811,599,646,716,762,754,704,630,345,90000,202105,114.51129299499118,22.547085643526664,7
57,1699,1875,2257,2004,2180,2481,2239,2560,2685,1732,120000,202106,114.51129299499118,22.547085643526664,4
58,2342,2989,3638,3259,3489,3852,3731,3884,3762,2557,90000,202107,114.51129299499118,22.547085643526664,4
59,1379,1606,1765,2021,2602,2931,2669,3045,2636,1705,70000,202108,114.51129299499118,22.547085643526664,4
60,1550,1651,1937,1994,2432,2730,2424,2765,2289,1295,150000,202109,114.51129299499118,22.547085643526664,4
61,1889,2224,2628,2653,3189,3510,3093,3619,3448,2245,140000,202110,114.51129299499118,22.547085643526664,4
62,1656,1967,2482,2506,2858,3135,2790,3076,3042,2336,20000,202111,114.51129299499118,22.547085643526664,4
63,1510,1525,1684,1915,2179,2327,2228,2500,2735,2110,60000,202112,114.51129299499118,22.547085643526664,4
