,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
26,1331,1247,1156,1395,1552,1778,1180,1770,1285,997,170000,201811,114.51108122874015,22.5475558389855,7
27,1052,985,886,1142,1316,1419,1019,1429,1012,772,90000,201812,114.51108122874015,22.5475558389855,7
28,1577,1497,1458,1334,1382,1530,1700,1455,1296,926,100000,201901,114.51108122874015,22.5475558389855,7
29,1611,1537,1503,1437,1570,1602,1695,1766,1434,1054,180000,201902,114.51108122874015,22.5475558389855,7
30,1648,1572,1474,1323,1549,1787,1832,1806,1517,1151,560000,201903,114.51108122874015,22.5475558389855,7
31,1603,1602,1491,1558,1970,2310,2300,2422,1984,1320,470000,201904,114.51108122874015,22.5475558389855,7
32,1252,1108,875,935,1114,1086,971,1126,651,419,200000,201905,114.51108122874015,22.5475558389855,7
33,1440,1454,1363,1628,2281,2567,2446,2614,1479,909,140000,201906,114.51108122874015,22.5475558389855,7
34,1593,1817,1593,1579,2107,2518,2928,2386,1436,935,150000,201907,114.51108122874015,22.5475558389855,7
35,1572,1717,1520,1479,2206,2628,2980,2747,1630,997,130000,201908,114.51108122874015,22.5475558389855,7
36,1185,1313,1025,1303,1970,2305,2488,2405,1226,779,160000,201909,114.51108122874015,22.5475558389855,7
37,1855,2071,2406,2260,2507,2707,2675,2792,2617,1875,30000,201910,114.51108122874015,22.5475558389855,7
38,2052,2520,3058,2713,2955,3122,3556,3437,3680,2990,60000,201911,114.51108122874015,22.5475558389855,7
39,1333,1526,1980,2230,2252,2340,2036,2484,2463,1748,130000,201912,114.51108122874015,22.5475558389855,7
40,1244,1276,1353,1361,1390,1400,1365,1314,1153,867,50000,202001,114.51108122874015,22.5475558389855,7
41,1522,1499,1543,1544,1680,1768,1616,1680,1503,1112,240000,202002,114.51108122874015,22.5475558389855,7
42,1440,1467,1643,1642,1796,1917,1764,1952,1921,1279,100000,202003,114.51108122874015,22.5475558389855,7
43,1882,2080,2498,2340,2624,2937,2759,3029,3202,2410,70000,202004,114.51108122874015,22.5475558389855,4
44,1920,2216,2606,2407,2529,2824,2641,2932,2812,2051,40000,202005,114.51108122874015,22.5475558389855,4
45,1565,1777,1838,2147,2653,3130,2872,3219,3063,1967,160000,202006,114.51108122874015,22.5475558389855,4
46,1569,1748,1812,2041,2536,2789,2591,2964,2705,1781,110000,202007,114.51108122874015,22.5475558389855,4
47,1346,1518,1286,1729,2666,3109,3012,3250,2564,1531,120000,202008,114.51108122874015,22.5475558389855,4
48,1340,1340,1093,1443,2313,2814,2816,3106,2262,1276,140000,202009,114.51108122874015,22.5475558389855,4
49,1111,1248,955,1500,2530,3040,3002,3277,2196,1161,50000,202010,114.51108122874015,22.5475558389855,4
50,1333,1463,1406,1840,2632,2932,2974,3174,2456,1482,90000,202011,114.51108122874015,22.5475558389855,4
51,1312,1325,1316,1699,2130,2353,2346,2610,2255,1376,70000,202012,114.51108122874015,22.5475558389855,4
52,1340,1324,1373,1767,2325,2496,2430,2656,2554,1643,90000,202101,114.51108122874015,22.5475558389855,4
53,1287,1246,1344,1573,1875,2128,2041,2285,2367,1570,50000,202102,114.51108122874015,22.5475558389855,4
54,1485,1379,1358,1456,1844,2084,1984,2269,2503,1613,180000,202103,114.51108122874015,22.5475558389855,4
55,1626,1724,1957,2132,2415,2500,2317,2692,2706,2001,60000,202104,114.51108122874015,22.5475558389855,4
56,1893,2216,2665,2661,2888,3229,2784,3358,3423,2512,100000,202105,114.51108122874015,22.5475558389855,4
57,1477,1598,1684,1923,2202,2493,2372,2516,2218,1438,160000,202106,114.51108122874015,22.5475558389855,4
58,1264,1336,1257,1587,1870,1952,1969,2052,1482,856,210000,202107,114.51108122874015,22.5475558389855,4
59,1387,1453,1548,1434,1580,1732,1611,1753,1635,1096,160000,202108,114.51108122874015,22.5475558389855,4
60,1508,1519,1524,1479,1749,2004,1831,2102,1880,1324,170000,202109,114.51108122874015,22.5475558389855,4
61,1840,2061,2326,2244,2528,2776,2600,2839,2621,1785,60000,202110,114.51108122874015,22.5475558389855,4
62,2026,2220,2558,2168,2297,2478,2589,2557,2299,1812,10000,202111,114.51108122874015,22.5475558389855,4
63,1724,1815,2028,1944,1931,2087,2112,2195,2094,1656,20000,202112,114.51108122874015,22.5475558389855,4
