,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
44,1401,1335,1072,1257,1162,1428,930,1380,1411,1058,160000,202005,114.51235182624627,22.54802603444433,7
45,990,873,565,560,453,429,364,373,463,340,30000,202006,114.51235182624627,22.54802603444433,7
46,3870,3807,3800,2256,2093,2668,3302,2526,2194,1527,60000,202007,114.51235182624627,22.54802603444433,7
47,1080,1251,798,861,740,598,503,615,756,443,40000,202008,114.51235182624627,22.54802603444433,7
48,1348,1275,989,890,887,1031,850,922,711,396,60000,202009,114.51235182624627,22.54802603444433,7
49,1135,1318,891,755,600,536,545,501,605,352,70000,202010,114.51235182624627,22.54802603444433,7
50,1141,1264,844,877,753,656,436,571,824,471,70000,202011,114.51235182624627,22.54802603444433,7
51,1225,1399,917,890,730,738,554,692,606,402,60000,202012,114.51235182624627,22.54802603444433,7
52,1222,1273,759,640,548,467,458,354,588,330,60000,202101,114.51235182624627,22.54802603444433,7
53,1244,1345,893,972,819,767,520,755,876,537,90000,202102,114.51235182624627,22.54802603444433,7
54,1438,1365,1027,893,893,974,818,875,780,431,160000,202103,114.51235182624627,22.54802603444433,7
55,1824,2098,2558,2210,2404,2802,2658,2792,3061,2116,80000,202104,114.51235182624627,22.54802603444433,4
56,1327,1209,1151,1066,1134,1218,1145,1194,1073,664,60000,202105,114.51235182624627,22.54802603444433,4
57,1747,2056,2599,2524,2765,3151,2735,3237,3420,2253,200000,202106,114.51235182624627,22.54802603444433,4
58,1383,1591,1882,1611,1844,2063,1904,2034,1816,1024,140000,202107,114.51235182624627,22.54802603444433,4
59,1413,1694,1910,1794,2453,2806,2480,2932,2559,1470,70000,202108,114.51235182624627,22.54802603444433,4
60,1481,1535,1586,1683,2328,2767,2538,2950,2771,1613,240000,202109,114.51235182624627,22.54802603444433,4
61,1487,1777,1937,2536,3106,3452,3327,3623,3688,2388,120000,202110,114.51235182624627,22.54802603444433,4
62,1548,1878,2390,2399,2644,2776,2526,2854,3008,2312,30000,202111,114.51235182624627,22.54802603444433,4
63,1804,2177,2767,2780,2912,3053,2949,3134,3292,2708,20000,202112,114.51235182624627,22.54802603444433,4
