,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
23,966,785,473,505,510,573,384,567,328,179,-100,201808,114.51129299499118,22.54802603444433,7
24,948,762,451,477,488,515,335,501,299,168,20000,201809,114.51129299499118,22.54802603444433,7
25,885,850,534,759,663,801,446,759,692,471,60000,201810,114.51129299499118,22.54802603444433,7
26,1404,1422,1132,1112,830,854,502,784,575,385,30000,201811,114.51129299499118,22.54802603444433,7
27,876,745,428,386,285,310,270,261,296,191,20000,201812,114.51129299499118,22.54802603444433,7
28,1150,961,612,824,704,798,463,743,561,400,40000,201901,114.51129299499118,22.54802603444433,7
29,1512,1383,1136,1142,1221,1288,1198,1377,1126,781,180000,201902,114.51129299499118,22.54802603444433,7
30,1507,1270,961,984,1089,1068,834,1116,727,552,250000,201903,114.51129299499118,22.54802603444433,7
31,1859,1879,1842,1487,1623,1676,1949,1777,1732,1258,100000,201904,114.51129299499118,22.54802603444433,7
32,1146,943,633,626,665,698,581,666,485,297,40000,201905,114.51129299499118,22.54802603444433,7
33,1047,893,593,781,675,753,525,789,613,383,50000,201906,114.51129299499118,22.54802603444433,7
34,1131,982,641,776,810,878,485,799,614,406,40000,201907,114.51129299499118,22.54802603444433,7
35,1134,979,660,729,833,938,650,898,621,363,40000,201908,114.51129299499118,22.54802603444433,7
36,1393,1302,1023,1124,1133,1169,990,1184,918,693,150000,201909,114.51129299499118,22.54802603444433,7
37,1191,1037,696,632,634,641,538,606,463,248,40000,201910,114.51129299499118,22.54802603444433,7
38,1286,1165,794,769,753,760,684,905,855,612,50000,201911,114.51129299499118,22.54802603444433,7
39,1082,1028,596,633,512,627,346,611,783,458,20000,201912,114.51129299499118,22.54802603444433,7
40,1079,1081,771,791,817,707,657,663,592,432,40000,202001,114.51129299499118,22.54802603444433,7
41,1355,1239,1051,947,1082,1109,961,911,791,516,110000,202002,114.51129299499118,22.54802603444433,7
42,1246,1334,1044,1053,1173,1062,1023,1169,1058,693,140000,202003,114.51129299499118,22.54802603444433,7
43,1445,1398,1191,1131,1194,1290,1267,1286,1280,775,240000,202004,114.51129299499118,22.54802603444433,7
44,2093,2210,2156,1775,1655,1834,2110,1931,2002,1361,60000,202005,114.51129299499118,22.54802603444433,7
45,1241,1334,1154,1349,1175,1148,1011,1386,1283,963,80000,202006,114.51129299499118,22.54802603444433,7
46,977,812,631,663,700,746,653,777,621,420,40000,202007,114.51129299499118,22.54802603444433,7
47,1390,1340,990,1021,1165,1464,1024,1243,927,490,150000,202008,114.51129299499118,22.54802603444433,7
48,1374,1360,974,969,1042,1280,918,1204,896,523,170000,202009,114.51129299499118,22.54802603444433,7
49,1104,1173,863,787,958,922,882,998,940,548,130000,202010,114.51129299499118,22.54802603444433,7
50,1138,1139,932,931,1163,1037,1126,1169,1067,613,80000,202011,114.51129299499118,22.54802603444433,7
51,1249,1246,994,1039,961,1107,1084,1070,1023,581,120000,202012,114.51129299499118,22.54802603444433,7
52,1314,1272,1121,989,1220,1067,1387,1161,1209,771,140000,202101,114.51129299499118,22.54802603444433,7
53,1295,1273,1102,1168,1040,1117,1131,1126,1176,714,210000,202102,114.51129299499118,22.54802603444433,7
54,1464,1371,1266,1115,1350,1497,1506,1402,1497,848,380000,202103,114.51129299499118,22.54802603444433,7
55,1903,2041,2353,2303,2493,2631,2560,2670,2457,1821,60000,202104,114.51129299499118,22.54802603444433,4
56,2471,2988,3781,3626,3815,4236,3736,4318,4508,3111,20000,202105,114.51129299499118,22.54802603444433,4
57,1891,2136,2697,2566,2674,2928,2487,2923,2786,1716,70000,202106,114.51129299499118,22.54802603444433,4
58,1993,2136,2349,2108,2017,2226,2033,2050,1689,903,40000,202107,114.51129299499118,22.54802603444433,4
59,1474,1606,1789,1666,1742,1874,1671,1863,1611,1096,70000,202108,114.51129299499118,22.54802603444433,4
60,1471,1480,1548,1518,1791,2000,1641,2026,1785,1209,210000,202109,114.51129299499118,22.54802603444433,4
61,1802,1991,2251,2215,2425,2647,2313,2755,2420,1680,80000,202110,114.51129299499118,22.54802603444433,4
62,2053,2335,2665,2356,2505,2755,2657,2754,2580,2003,10000,202111,114.51129299499118,22.54802603444433,4
63,1881,2017,2177,2281,2412,2538,2480,2641,2561,2127,40000,202112,114.51129299499118,22.54802603444433,4
