,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
52,1549,1543,1671,1880,2203,2261,2185,2245,2285,1767,40000,202101,114.51044592998711,22.547085643526664,4
53,1555,1591,1786,1888,2029,2223,2004,2274,2147,1650,30000,202102,114.51044592998711,22.547085643526664,4
54,1610,1508,1588,1778,2144,2333,2110,2473,2655,1980,160000,202103,114.51044592998711,22.547085643526664,4
55,1998,2277,2660,2385,2726,3048,2925,2992,2872,2208,20000,202104,114.51044592998711,22.547085643526664,4
56,2239,2510,2983,3001,3175,3624,3222,3739,3627,2676,70000,202105,114.51044592998711,22.547085643526664,4
57,1611,1859,2127,2288,2484,2790,2370,2888,2639,1766,80000,202106,114.51044592998711,22.547085643526664,4
58,2061,2245,2587,2227,2514,2675,2585,2826,2233,1697,20000,202107,114.51044592998711,22.547085643526664,4
59,2074,2414,2900,2560,2732,2950,2741,2972,2708,2029,40000,202108,114.51044592998711,22.547085643526664,4
60,1749,1805,2023,1917,2306,2557,2411,2806,2737,2084,50000,202109,114.51044592998711,22.547085643526664,4
61,1971,2176,2453,2339,2745,3030,2710,3100,2648,1945,50000,202110,114.51044592998711,22.547085643526664,4
62,1769,1966,2299,2261,2396,2659,2491,2718,2516,1870,30000,202111,114.51044592998711,22.547085643526664,4
63,1460,1573,1870,1965,2193,2242,2122,2251,2276,1772,20000,202112,114.51044592998711,22.547085643526664,4
