,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
31,1608,1814,1711,1785,1922,2042,1689,2115,1995,1418,120000,201904,114.51341065750135,22.54826113217375,7
32,1486,1492,1305,1246,1308,1584,1389,1456,1113,720,90000,201905,114.51341065750135,22.54826113217375,7
33,1316,1409,1281,1142,1162,1444,1364,1434,1006,612,70000,201906,114.51341065750135,22.54826113217375,7
34,1674,1645,1575,1123,1166,1438,1689,1589,1150,736,70000,201907,114.51341065750135,22.54826113217375,7
35,1461,1565,1385,1136,1327,1487,1395,1487,946,598,60000,201908,114.51341065750135,22.54826113217375,7
36,1492,1656,1542,1522,1631,1872,1698,1767,1438,1007,50000,201909,114.51341065750135,22.54826113217375,7
37,1401,1422,1274,973,1032,1167,1287,1274,801,559,110000,201910,114.51341065750135,22.54826113217375,7
38,1435,1416,1344,1186,1240,1298,1374,1107,1102,640,70000,201911,114.51341065750135,22.54826113217375,7
39,1288,1437,1342,1173,1033,1137,1276,1165,1007,672,50000,201912,114.51341065750135,22.54826113217375,7
40,1250,1317,1250,1328,1275,1359,1324,1238,1113,826,30000,202001,114.51341065750135,22.54826113217375,7
41,1440,1463,1354,1141,1248,1407,1409,1303,1142,800,70000,202002,114.51341065750135,22.54826113217375,7
42,1384,1412,1297,1152,1270,1201,1269,1303,1061,726,70000,202003,114.51341065750135,22.54826113217375,7
43,1431,1374,1267,1241,1319,1450,1305,1397,1366,872,130000,202004,114.51341065750135,22.54826113217375,7
44,1514,1494,1448,1423,1513,1489,1550,1747,1698,1114,200000,202005,114.51341065750135,22.54826113217375,7
45,1669,1958,2344,2185,2369,2612,2295,2638,2693,1718,120000,202006,114.51341065750135,22.54826113217375,4
46,2362,2774,3412,3173,3338,3713,3348,3784,3689,2572,80000,202007,114.51341065750135,22.54826113217375,4
47,1975,2225,2606,2474,2747,3028,2849,3153,3345,2394,90000,202008,114.51341065750135,22.54826113217375,4
48,1870,2123,2505,2362,2607,2954,2738,3160,3631,2594,270000,202009,114.51341065750135,22.54826113217375,4
49,1920,2282,2687,2584,2800,3135,2799,3153,3348,2414,90000,202010,114.51341065750135,22.54826113217375,4
50,2031,2441,2945,2897,3074,3237,3166,3300,3483,2774,40000,202011,114.51341065750135,22.54826113217375,4
51,1854,2034,2411,2382,2486,2620,2560,2680,2868,2262,60000,202012,114.51341065750135,22.54826113217375,4
52,2004,2323,2780,2761,2923,3093,3026,3065,3300,2672,20000,202101,114.51341065750135,22.54826113217375,4
53,1858,2150,2577,2541,2673,2895,2723,2916,3156,2516,50000,202102,114.51341065750135,22.54826113217375,4
54,1756,1833,2091,2074,2336,2546,2457,2688,3235,2441,110000,202103,114.51341065750135,22.54826113217375,4
55,1962,2221,2643,2496,2740,3001,2688,2929,2816,2170,20000,202104,114.51341065750135,22.54826113217375,4
56,2033,2336,2775,2717,2833,3278,2708,3368,3338,2413,40000,202105,114.51341065750135,22.54826113217375,4
57,1429,1518,1729,1799,1963,2169,1719,2286,2305,1482,310000,202106,114.51341065750135,22.54826113217375,4
58,1543,1574,1643,1791,1927,2071,1684,2046,1649,1064,260000,202107,114.51341065750135,22.54826113217375,4
59,1322,1398,1460,1397,1359,1608,1356,1481,1119,663,60000,202108,114.51341065750135,22.54826113217375,4
60,1681,1747,1936,1748,2161,2520,2157,2677,2520,1637,200000,202109,114.51341065750135,22.54826113217375,4
61,1701,1875,2205,2193,2673,2980,2379,3181,2924,1901,120000,202110,114.51341065750135,22.54826113217375,4
62,1683,1957,2329,2210,2345,2506,2315,2582,2447,1801,20000,202111,114.51341065750135,22.54826113217375,4
63,1252,1255,1405,1494,1676,1703,1453,1749,1868,1385,190000,202112,114.51341065750135,22.54826113217375,4
