,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
46,1141,1044,850,745,783,850,727,857,646,428,40000,202007,114.51214005999526,22.54826113217375,7
47,1051,1179,704,769,714,531,453,576,766,434,50000,202008,114.51214005999526,22.54826113217375,7
48,1344,1292,1000,897,916,1071,783,932,932,459,30000,202009,114.51214005999526,22.54826113217375,7
49,1136,1293,857,1015,953,869,509,1028,948,612,120000,202010,114.51214005999526,22.54826113217375,7
50,1114,1235,766,696,608,417,391,411,477,264,60000,202011,114.51214005999526,22.54826113217375,7
51,1225,1383,903,850,635,666,530,628,525,297,30000,202012,114.51214005999526,22.54826113217375,7
52,1216,1240,729,976,898,774,428,716,772,537,60000,202101,114.51214005999526,22.54826113217375,7
53,1225,1315,869,771,614,547,496,559,535,347,70000,202102,114.51214005999526,22.54826113217375,7
54,1446,1338,979,1078,1105,1301,772,1293,1083,796,190000,202103,114.51214005999526,22.54826113217375,7
55,1739,1857,2211,2234,2511,2732,2337,2784,3404,2193,210000,202104,114.51214005999526,22.54826113217375,4
56,2329,2838,3459,3196,3402,3733,3542,3855,4148,2915,40000,202105,114.51214005999526,22.54826113217375,4
57,1731,2088,2468,2245,2539,2839,2614,2958,2932,1899,290000,202106,114.51214005999526,22.54826113217375,4
58,1167,1196,1243,1349,1560,1826,1398,1833,1555,879,260000,202107,114.51214005999526,22.54826113217375,4
59,1033,1097,855,1381,2500,3157,3111,3127,2062,1088,90000,202108,114.51214005999526,22.54826113217375,4
60,1346,1350,1221,1608,2612,3095,2740,3352,2406,1235,150000,202109,114.51214005999526,22.54826113217375,4
61,1639,2019,2481,2319,2624,2975,2841,3116,3219,2123,110000,202110,114.51214005999526,22.54826113217375,4
62,1804,2191,2733,2790,2939,3202,2752,3222,3389,2538,20000,202111,114.51214005999526,22.54826113217375,4
63,1864,2209,2779,2698,2883,2985,2910,3065,3242,2768,20000,202112,114.51214005999526,22.54826113217375,4
