,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
38,1378,1374,1182,1009,1040,1121,1125,1123,1233,815,100000,201911,114.51129299499118,22.547790936714915,7
39,1216,1248,1026,889,645,690,829,869,1033,703,120000,201912,114.51129299499118,22.547790936714915,7
40,1119,1122,992,746,709,697,843,687,680,443,70000,202001,114.51129299499118,22.547790936714915,7
41,1404,1320,1210,970,995,1106,1172,1049,872,564,130000,202002,114.51129299499118,22.547790936714915,7
42,1353,1431,1406,1119,1179,1346,1411,1332,1276,866,160000,202003,114.51129299499118,22.547790936714915,7
43,1411,1383,1353,1312,1427,1402,1427,1505,1351,924,140000,202004,114.51129299499118,22.547790936714915,7
44,1685,1816,1850,1550,1539,1905,1879,1668,1802,1303,120000,202005,114.51129299499118,22.547790936714915,7
45,1664,1807,1799,1174,1126,1563,1797,1313,1487,918,70000,202006,114.51129299499118,22.547790936714915,7
46,995,847,691,641,717,752,683,771,622,399,30000,202007,114.51129299499118,22.547790936714915,7
47,1524,1607,1587,1139,1250,1479,1802,1324,1200,772,120000,202008,114.51129299499118,22.547790936714915,7
48,1426,1455,1189,1076,1265,1290,1324,1406,956,611,340000,202009,114.51129299499118,22.547790936714915,7
49,1262,1337,1278,978,990,1249,1573,1331,978,580,100000,202010,114.51129299499118,22.547790936714915,7
50,1297,1372,1288,1150,1231,1271,1762,1313,1295,817,60000,202011,114.51129299499118,22.547790936714915,7
51,1338,1344,1293,1180,1192,1248,1589,1377,1179,731,90000,202012,114.51129299499118,22.547790936714915,7
52,1498,1547,1557,1184,1366,1505,1933,1387,1452,1015,40000,202101,114.51129299499118,22.547790936714915,7
53,1335,1329,1336,1083,1136,1380,1577,1307,1298,877,130000,202102,114.51129299499118,22.547790936714915,7
54,1520,1423,1366,1214,1356,1581,1792,1613,1618,1076,310000,202103,114.51129299499118,22.547790936714915,7
55,1791,1968,2130,2224,2451,2569,2249,2634,2405,1792,50000,202104,114.51129299499118,22.547790936714915,4
56,2353,2747,3361,3427,3600,4033,3311,4078,4156,2970,20000,202105,114.51129299499118,22.547790936714915,4
57,2087,2266,2537,2426,2460,2656,2001,2663,2543,1576,40000,202106,114.51129299499118,22.547790936714915,4
58,2018,2186,2183,2099,1854,2166,1574,1923,1602,921,30000,202107,114.51129299499118,22.547790936714915,4
59,1351,1435,1583,1559,1680,1814,1419,1771,1597,1075,70000,202108,114.51129299499118,22.547790936714915,4
60,1624,1681,1807,1618,1843,2060,1905,2096,1813,1241,90000,202109,114.51129299499118,22.547790936714915,4
61,2001,2152,2381,2293,2505,2786,2562,2863,2511,1719,30000,202110,114.51129299499118,22.547790936714915,4
62,1797,1892,2132,2266,2458,2567,2172,2640,2477,1908,30000,202111,114.51129299499118,22.547790936714915,4
63,1736,1835,2006,2194,2318,2475,2198,2574,2490,2057,20000,202112,114.51129299499118,22.547790936714915,4
