,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
27,880,803,414,567,456,416,267,410,360,253,10000,201812,114.51319889125034,22.54826113217375,7
28,1184,1015,673,989,852,931,492,890,790,560,60000,201901,114.51319889125034,22.54826113217375,7
29,1588,1495,1305,1417,1502,1550,1366,1618,1545,1119,300000,201902,114.51319889125034,22.54826113217375,7
30,1499,1305,959,1002,1114,1110,847,1118,835,569,230000,201903,114.51319889125034,22.54826113217375,7
31,1703,1679,1419,1270,1393,1428,1389,1563,1652,1132,370000,201904,114.51319889125034,22.54826113217375,7
32,1162,1046,691,780,777,725,610,757,674,410,30000,201905,114.51319889125034,22.54826113217375,7
33,1017,910,546,783,754,842,462,745,573,362,20000,201906,114.51319889125034,22.54826113217375,7
34,992,929,580,854,766,827,444,761,734,509,20000,201907,114.51319889125034,22.54826113217375,7
35,1126,1033,644,818,827,932,567,1008,823,514,20000,201908,114.51319889125034,22.54826113217375,7
36,1557,1607,1454,1516,1469,1630,1260,1660,1332,1018,70000,201909,114.51319889125034,22.54826113217375,7
37,1163,1009,635,688,675,659,480,646,463,240,60000,201910,114.51319889125034,22.54826113217375,7
38,1224,1047,672,714,688,832,562,861,590,383,100000,201911,114.51319889125034,22.54826113217375,7
39,1066,985,539,636,477,562,295,436,463,288,10000,201912,114.51319889125034,22.54826113217375,7
40,1032,992,634,743,638,610,359,632,581,453,20000,202001,114.51319889125034,22.54826113217375,7
41,1227,1103,721,764,737,718,545,666,584,388,50000,202002,114.51319889125034,22.54826113217375,7
42,1269,1173,843,895,845,893,641,869,682,466,20000,202003,114.51319889125034,22.54826113217375,7
43,1371,1194,907,990,1004,1092,775,1007,966,619,30000,202004,114.51319889125034,22.54826113217375,7
44,1298,1197,927,858,921,1061,832,945,976,699,60000,202005,114.51319889125034,22.54826113217375,7
45,1545,1799,2193,2130,2154,2594,2104,2399,2570,1498,70000,202006,114.51319889125034,22.54826113217375,4
46,1865,2147,2459,2487,2535,2844,2490,2809,2389,1383,100000,202007,114.51319889125034,22.54826113217375,4
47,2328,2889,3400,3065,3224,3534,3378,3533,3551,2296,130000,202008,114.51319889125034,22.54826113217375,4
48,1847,2084,2459,2383,2687,3066,2607,3251,3870,2698,460000,202009,114.51319889125034,22.54826113217375,4
49,2046,2490,3050,2888,3147,3405,3159,3530,4042,2801,90000,202010,114.51319889125034,22.54826113217375,4
50,2190,2654,3275,3202,3454,3622,3469,3615,4071,3089,20000,202011,114.51319889125034,22.54826113217375,4
51,1870,2147,2600,2602,2778,2934,2787,2993,3376,2572,60000,202012,114.51319889125034,22.54826113217375,4
52,2155,2480,3018,3055,3279,3393,3317,3363,3793,2931,20000,202101,114.51319889125034,22.54826113217375,4
53,1906,2214,2742,2797,2996,3138,2945,3217,3654,2826,50000,202102,114.51319889125034,22.54826113217375,4
54,1902,2027,2420,2332,2700,2948,2834,3103,3961,2916,120000,202103,114.51319889125034,22.54826113217375,4
55,1862,2046,2252,2345,2577,2730,2336,2810,2693,2110,40000,202104,114.51319889125034,22.54826113217375,4
56,2049,2281,2569,2476,2560,2781,2486,2864,2918,2179,30000,202105,114.51319889125034,22.54826113217375,4
57,1482,1579,1717,1709,1815,2082,1676,2184,2134,1404,250000,202106,114.51319889125034,22.54826113217375,4
58,1865,2020,2157,2114,2307,2516,2173,2571,2577,1767,200000,202107,114.51319889125034,22.54826113217375,4
59,1366,1437,1487,1468,1648,1721,1520,1801,1462,950,100000,202108,114.51319889125034,22.54826113217375,4
60,1577,1610,1669,1578,1941,2215,1949,2337,2152,1346,170000,202109,114.51319889125034,22.54826113217375,4
61,1820,2038,2258,2223,2606,2914,2538,3005,2921,1990,120000,202110,114.51319889125034,22.54826113217375,4
62,1600,1795,2057,2089,2270,2389,2094,2462,2380,1834,20000,202111,114.51319889125034,22.54826113217375,4
63,1298,1351,1438,1537,1558,1648,1500,1751,1832,1384,100000,202112,114.51319889125034,22.54826113217375,4
