,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
35,1215,1208,868,922,1416,1712,1907,1874,987,463,170000,201908,114.51192829374423,22.547790936714915,7
36,1156,1216,878,1273,1699,2082,2016,2087,1141,730,180000,201909,114.51192829374423,22.547790936714915,7
37,1204,1068,761,806,1146,1308,1128,1175,610,293,340000,201910,114.51192829374423,22.547790936714915,7
38,1600,1613,1801,1449,1574,1492,1962,1631,1519,1064,110000,201911,114.51192829374423,22.547790936714915,7
39,1189,1262,1389,1082,1087,1118,1303,1017,970,651,40000,201912,114.51192829374423,22.547790936714915,7
40,1263,1300,1498,1250,1190,1241,1462,1190,1008,728,50000,202001,114.51192829374423,22.547790936714915,7
41,1396,1335,1282,1057,1143,1235,1314,1212,956,680,120000,202002,114.51192829374423,22.547790936714915,7
42,1395,1460,1582,1320,1350,1545,1647,1529,1444,1018,80000,202003,114.51192829374423,22.547790936714915,7
43,1731,1804,2095,1652,1807,1999,2253,2030,2062,1433,60000,202004,114.51192829374423,22.547790936714915,7
44,1492,1588,1693,1305,1737,1724,1755,1799,1734,1187,170000,202005,114.51192829374423,22.547790936714915,7
45,1315,1423,1409,1139,1147,1035,1273,1169,1046,793,50000,202006,114.51192829374423,22.547790936714915,7
46,2064,2260,2466,1927,2139,2382,2524,2318,1943,1366,30000,202007,114.51192829374423,22.547790936714915,7
47,1763,1845,1995,1490,2034,2168,2420,2130,1824,1086,70000,202008,114.51192829374423,22.547790936714915,7
48,1372,1346,1192,1164,1575,1841,1722,1870,1236,876,160000,202009,114.51192829374423,22.547790936714915,7
49,1043,1054,753,762,859,888,866,965,661,371,40000,202010,114.51192829374423,22.547790936714915,7
50,1370,1361,1419,1132,1247,1387,1652,1306,1152,801,50000,202011,114.51192829374423,22.547790936714915,7
51,1278,1222,1133,1006,1017,1229,1235,1091,887,598,60000,202012,114.51192829374423,22.547790936714915,7
52,1205,1067,848,858,810,751,843,780,795,528,30000,202101,114.51192829374423,22.547790936714915,7
53,1421,1343,1471,1313,1337,1332,1630,1429,1218,918,70000,202102,114.51192829374423,22.547790936714915,7
54,1411,1251,1016,1010,1047,1051,981,1117,897,550,160000,202103,114.51192829374423,22.547790936714915,7
55,1976,2291,2910,2843,3086,3447,3034,3398,3701,2474,90000,202104,114.51192829374423,22.547790936714915,4
56,2576,3212,4053,3898,4178,4711,4254,4752,5335,3511,60000,202105,114.51192829374423,22.547790936714915,4
57,1809,2176,2798,2783,3078,3499,2928,3570,3953,2468,120000,202106,114.51192829374423,22.547790936714915,4
58,2272,2826,3496,3554,3876,4288,3730,4363,4906,3132,180000,202107,114.51192829374423,22.547790936714915,4
59,1562,1828,2188,2200,2468,2803,2403,2910,3068,1807,120000,202108,114.51192829374423,22.547790936714915,4
60,1666,1726,1908,1993,2381,2786,2415,2994,3157,2044,250000,202109,114.51192829374423,22.547790936714915,4
61,1852,2210,2716,2892,3111,3515,2928,3567,3831,2503,210000,202110,114.51192829374423,22.547790936714915,4
62,1747,2006,2421,2451,2589,2807,2520,2799,2881,2153,30000,202111,114.51192829374423,22.547790936714915,4
63,1476,1642,1965,2001,2154,2145,2019,2231,2364,1920,20000,202112,114.51192829374423,22.547790936714915,4
