,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
41,1234,1119,796,697,657,657,621,588,505,342,50000,202002,114.51341065750135,22.547790936714915,7
42,1171,1052,751,666,686,634,587,645,470,292,40000,202003,114.51341065750135,22.547790936714915,7
43,1277,1133,823,752,777,806,713,704,482,269,40000,202004,114.51341065750135,22.547790936714915,7
44,1270,1203,984,863,814,889,864,891,813,572,90000,202005,114.51341065750135,22.547790936714915,7
45,1009,1024,631,479,387,512,397,479,478,323,40000,202006,114.51341065750135,22.547790936714915,7
46,1213,1206,825,657,663,680,661,656,654,411,70000,202007,114.51341065750135,22.547790936714915,7
47,1103,1097,634,477,388,450,409,474,480,327,40000,202008,114.51341065750135,22.547790936714915,7
48,1373,1269,932,810,914,1031,758,941,813,513,130000,202009,114.51341065750135,22.547790936714915,7
49,1178,1163,852,667,734,730,752,702,731,583,90000,202010,114.51341065750135,22.547790936714915,7
50,1127,1017,568,400,328,267,337,346,358,210,60000,202011,114.51341065750135,22.547790936714915,7
51,1208,1125,716,603,574,556,548,538,403,268,90000,202012,114.51341065750135,22.547790936714915,7
52,1258,1167,786,639,594,644,653,645,607,457,30000,202101,114.51341065750135,22.547790936714915,7
53,1251,1146,770,604,520,492,532,461,476,299,110000,202102,114.51341065750135,22.547790936714915,7
54,1416,1246,994,875,995,1082,979,985,798,550,240000,202103,114.51341065750135,22.547790936714915,7
55,1238,1166,808,620,545,631,590,666,629,400,40000,202104,114.51341065750135,22.547790936714915,7
56,1171,951,785,835,918,1008,670,1054,913,607,90000,202105,114.51341065750135,22.547790936714915,7
57,1475,1606,2029,1900,2093,2342,2058,2325,2441,1563,240000,202106,114.51341065750135,22.547790936714915,4
58,2166,2684,3317,3217,3395,3811,3358,3854,3899,2765,80000,202107,114.51341065750135,22.547790936714915,4
59,1398,1620,1870,1540,1719,1790,1759,1904,1881,1252,160000,202108,114.51341065750135,22.547790936714915,4
60,1867,2039,2332,2238,2584,2866,2660,2927,2943,2139,90000,202109,114.51341065750135,22.547790936714915,4
61,2013,2596,3133,2931,3098,3444,3144,3434,3375,2438,50000,202110,114.51341065750135,22.547790936714915,4
62,1660,2005,2663,2579,2781,2962,2750,2939,2990,2357,20000,202111,114.51341065750135,22.547790936714915,4
63,1564,1831,2349,2400,2558,2684,2436,2632,2606,2141,30000,202112,114.51341065750135,22.547790936714915,4
