,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
50,1363,1405,1387,1807,2335,2779,2903,2930,2153,1358,100000,202011,114.51108122874015,22.54802603444433,4
51,1327,1327,1361,1550,2077,2303,2334,2504,1979,1259,80000,202012,114.51108122874015,22.54802603444433,4
52,1417,1466,1477,1836,2098,2401,2474,2622,2284,1550,60000,202101,114.51108122874015,22.54802603444433,4
53,1315,1300,1458,1608,1922,2032,2089,2293,2117,1440,80000,202102,114.51108122874015,22.54802603444433,4
54,1491,1310,1229,1468,1816,1980,1925,2308,2356,1558,140000,202103,114.51108122874015,22.54802603444433,4
55,1687,1821,2128,2354,2680,2903,2450,2947,3124,2170,140000,202104,114.51108122874015,22.54802603444433,4
56,2022,2317,2784,2955,3134,3501,2869,3624,3658,2638,110000,202105,114.51108122874015,22.54802603444433,4
57,1673,1891,2183,2262,2395,2812,2470,2792,2453,1528,130000,202106,114.51108122874015,22.54802603444433,4
58,1401,1388,1348,1593,1719,1887,1707,1801,1377,791,160000,202107,114.51108122874015,22.54802603444433,4
59,1431,1512,1675,1608,1705,1933,1700,1878,1716,1084,110000,202108,114.51108122874015,22.54802603444433,4
60,1519,1543,1626,1497,1772,2001,1831,2110,1878,1252,130000,202109,114.51108122874015,22.54802603444433,4
61,1697,1876,2093,2096,2275,2515,2286,2526,2350,1593,70000,202110,114.51108122874015,22.54802603444433,4
62,1627,1814,2053,2132,2211,2363,2044,2409,2388,1843,40000,202111,114.51108122874015,22.54802603444433,4
63,1517,1636,1763,1845,1923,2030,1838,2044,2154,1702,70000,202112,114.51108122874015,22.54802603444433,4
