,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
17,1422,1348,1151,1114,1187,1364,1292,1429,1151,867,120000,201802,114.51192829374423,22.54826113217375,7
18,1525,1497,1387,1312,1517,1818,1736,1857,1670,1123,130000,201803,114.51192829374423,22.54826113217375,7
19,1675,1545,1326,1355,1495,1698,1548,1714,1583,1114,340000,201804,114.51192829374423,22.54826113217375,7
20,1414,1428,1193,1082,1494,1661,1598,1435,1136,724,130000,201805,114.51192829374423,22.54826113217375,7
21,1319,1229,974,956,1318,1457,1578,1691,1086,668,420000,201806,114.51192829374423,22.54826113217375,7
22,1139,1012,675,1031,1666,2000,1535,1981,1053,582,210000,201807,114.51192829374423,22.54826113217375,7
23,1148,1066,674,913,1422,1643,1267,1699,859,466,-100,201808,114.51192829374423,22.54826113217375,7
24,1157,1120,673,795,1179,1286,999,1418,665,350,260000,201809,114.51192829374423,22.54826113217375,7
25,1093,1012,573,964,1146,1384,432,1444,1097,689,80000,201810,114.51192829374423,22.54826113217375,7
26,1223,1108,867,1049,1381,1480,1414,1570,1103,697,320000,201811,114.51192829374423,22.54826113217375,7
27,1024,936,740,901,964,1087,963,1066,849,576,150000,201812,114.51192829374423,22.54826113217375,7
28,1221,1096,786,1003,1030,1189,804,1207,1000,661,70000,201901,114.51192829374423,22.54826113217375,7
29,1470,1361,1149,1159,1267,1373,1212,1455,1149,776,220000,201902,114.51192829374423,22.54826113217375,7
30,1497,1293,1022,1134,1338,1507,1123,1550,1144,803,430000,201903,114.51192829374423,22.54826113217375,7
31,1558,1593,1333,1447,1855,2147,1963,2337,1749,1121,400000,201904,114.51192829374423,22.54826113217375,7
32,1255,1207,918,1062,1442,1562,1559,1821,1141,695,350000,201905,114.51192829374423,22.54826113217375,7
33,1043,1006,631,1087,1751,1879,1574,1979,1025,532,80000,201906,114.51192829374423,22.54826113217375,7
34,1067,1002,649,1049,1589,1884,889,1776,1087,576,120000,201907,114.51192829374423,22.54826113217375,7
35,1183,1120,733,1017,1703,2056,1224,1961,1110,570,210000,201908,114.51192829374423,22.54826113217375,7
36,973,998,640,985,1364,1472,1158,1618,903,515,210000,201909,114.51192829374423,22.54826113217375,7
37,1216,1058,749,965,1363,1645,1199,1659,866,457,350000,201910,114.51192829374423,22.54826113217375,7
38,1205,1043,767,939,1150,1232,891,1317,832,497,170000,201911,114.51192829374423,22.54826113217375,7
39,998,927,633,785,863,961,709,1009,722,422,100000,201912,114.51192829374423,22.54826113217375,7
40,1048,969,651,793,781,843,608,884,700,468,90000,202001,114.51192829374423,22.54826113217375,7
41,1257,1128,832,930,1043,1154,822,1176,964,622,70000,202002,114.51192829374423,22.54826113217375,7
42,1314,1190,911,987,1114,1245,893,1214,968,594,80000,202003,114.51192829374423,22.54826113217375,7
43,1282,1157,888,917,1050,1174,1031,1165,806,491,210000,202004,114.51192829374423,22.54826113217375,7
44,2216,2359,2331,1762,1837,2100,2441,2139,2053,1390,60000,202005,114.51192829374423,22.54826113217375,7
45,1278,1336,1136,1533,1531,1472,934,1666,1533,1114,70000,202006,114.51192829374423,22.54826113217375,7
46,1192,1173,927,1636,1635,1833,1213,1939,1722,1085,80000,202007,114.51192829374423,22.54826113217375,7
47,1093,1234,772,1208,1738,1750,1487,1962,1301,762,150000,202008,114.51192829374423,22.54826113217375,7
48,1327,1267,951,1071,1432,1722,964,1671,1199,671,130000,202009,114.51192829374423,22.54826113217375,7
49,1100,1246,823,1201,1522,1721,1015,1778,1293,718,70000,202010,114.51192829374423,22.54826113217375,7
50,1118,1167,843,886,1092,1281,1046,1215,743,458,270000,202011,114.51192829374423,22.54826113217375,7
51,1220,1269,927,1014,1083,1301,1024,1135,843,444,40000,202012,114.51192829374423,22.54826113217375,7
52,1245,1177,892,1237,1381,1400,1174,1452,1157,798,140000,202101,114.51192829374423,22.54826113217375,7
53,1215,1227,956,1062,1056,1072,998,1204,900,605,140000,202102,114.51192829374423,22.54826113217375,7
54,1514,1448,1379,1395,1538,1564,1398,1652,1511,1070,200000,202103,114.51192829374423,22.54826113217375,7
55,1623,1702,1832,1741,1910,2082,1825,2039,1875,1303,60000,202104,114.51192829374423,22.54826113217375,7
56,2343,2834,3536,3438,3659,4083,3703,4175,4558,3145,70000,202105,114.51192829374423,22.54826113217375,4
57,1726,2011,2440,2424,2727,3099,2644,3156,3170,2044,290000,202106,114.51192829374423,22.54826113217375,4
58,1199,1287,1437,1435,1670,1907,1456,1931,1626,906,230000,202107,114.51192829374423,22.54826113217375,4
59,1307,1502,1590,1632,2535,2902,2498,3130,2310,1241,80000,202108,114.51192829374423,22.54826113217375,4
60,1465,1545,1540,1638,2435,2919,2557,3136,2610,1431,260000,202109,114.51192829374423,22.54826113217375,4
61,1850,2221,2806,2726,3076,3418,3153,3573,3836,2604,130000,202110,114.51192829374423,22.54826113217375,4
62,1941,2363,2977,2664,2832,2992,3113,3136,3330,2475,30000,202111,114.51192829374423,22.54826113217375,4
63,1777,2145,2676,2833,3017,3169,2848,3231,3273,2718,20000,202112,114.51192829374423,22.54826113217375,4
