,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
47,2098,2537,3123,2950,3363,3775,3409,3792,4331,2617,140000,202008,114.51298712499931,22.548496229903165,4
48,1802,2072,2456,2467,2812,3187,2693,3320,4253,2697,350000,202009,114.51298712499931,22.548496229903165,4
49,2031,2497,3066,3110,3434,3768,3212,3784,4561,2998,80000,202010,114.51298712499931,22.548496229903165,4
50,2190,2691,3362,3425,3609,3924,3590,3874,4552,3279,30000,202011,114.51298712499931,22.548496229903165,4
51,1823,2124,2611,2695,2902,2996,2834,3126,3689,2705,50000,202012,114.51298712499931,22.548496229903165,4
52,2026,2420,2923,3255,3383,3556,3271,3574,4213,3185,30000,202101,114.51298712499931,22.548496229903165,4
53,1935,2294,2814,2828,3052,3265,3036,3296,4005,2947,40000,202102,114.51298712499931,22.548496229903165,4
54,1801,1928,2272,2481,2774,3029,2722,3269,4274,3029,140000,202103,114.51298712499931,22.548496229903165,4
55,2002,2276,2637,2198,2419,2544,2695,2574,2612,1949,20000,202104,114.51298712499931,22.548496229903165,4
56,2021,2234,2494,2523,2624,2907,2421,2932,3140,2329,40000,202105,114.51298712499931,22.548496229903165,4
57,1540,1664,1748,1666,1837,2082,1794,2080,2215,1401,200000,202106,114.51298712499931,22.548496229903165,4
58,1802,1951,2076,1921,2096,2325,2110,2389,2492,1673,310000,202107,114.51298712499931,22.548496229903165,4
59,1305,1448,1507,1468,1611,1877,1603,1797,1658,956,150000,202108,114.51298712499931,22.548496229903165,4
60,1535,1552,1557,1500,1879,2146,2039,2259,2089,1346,250000,202109,114.51298712499931,22.548496229903165,4
61,1674,1864,2053,2080,2364,2703,2567,2772,2760,1797,130000,202110,114.51298712499931,22.548496229903165,4
62,1627,1787,2020,2067,2182,2335,2037,2345,2402,1801,40000,202111,114.51298712499931,22.548496229903165,4
63,1380,1424,1621,1489,1569,1650,1680,1686,1820,1361,70000,202112,114.51298712499931,22.548496229903165,4
