,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
30,1512,1286,971,1159,1268,1302,866,1239,884,638,200000,201903,114.51044592998711,22.5475558389855,7
31,1335,1215,882,1208,1160,1411,806,1332,1181,847,60000,201904,114.51044592998711,22.5475558389855,7
32,1148,963,660,813,864,885,603,762,514,349,20000,201905,114.51044592998711,22.5475558389855,7
33,1017,856,575,833,909,911,515,856,661,412,20000,201906,114.51044592998711,22.5475558389855,7
34,1028,931,648,998,1040,1158,575,1361,1014,726,90000,201907,114.51044592998711,22.5475558389855,7
35,1225,1055,801,1048,1319,1492,804,1423,1009,679,90000,201908,114.51044592998711,22.5475558389855,7
36,1512,1508,1325,1392,1515,1642,1201,1664,1228,922,50000,201909,114.51044592998711,22.5475558389855,7
37,1343,1243,1107,1135,1242,1363,930,1361,1403,886,290000,201910,114.51044592998711,22.5475558389855,7
38,1935,2275,2872,2978,3249,3512,3328,3590,4400,3264,100000,201911,114.51044592998711,22.5475558389855,4
39,1372,1566,2357,2314,2492,2551,2526,2542,2833,1787,90000,201912,114.51044592998711,22.5475558389855,4
40,1351,1539,1913,1759,1792,1840,1921,1796,1582,1164,10000,202001,114.51044592998711,22.5475558389855,4
41,1482,1585,1860,1807,1922,2087,1995,2073,1923,1431,80000,202002,114.51044592998711,22.5475558389855,4
42,1457,1464,1738,1845,2117,2178,1860,2332,2180,1381,100000,202003,114.51044592998711,22.5475558389855,4
43,1601,1681,1838,2073,2247,2540,1994,2521,2487,1836,70000,202004,114.51044592998711,22.5475558389855,4
44,1870,2131,2458,2381,2633,2908,2457,2914,2782,2025,80000,202005,114.51044592998711,22.5475558389855,4
45,1407,1574,1612,1938,2472,2819,2380,2911,2707,1608,150000,202006,114.51044592998711,22.5475558389855,4
46,1613,1860,1981,2127,2692,3083,2685,3222,2979,1881,170000,202007,114.51044592998711,22.5475558389855,4
47,1283,1402,1313,1615,2246,2548,2095,2664,2149,1168,200000,202008,114.51044592998711,22.5475558389855,4
48,1365,1375,1244,1395,2261,2771,2239,2963,2356,1194,210000,202009,114.51044592998711,22.5475558389855,4
49,1175,1286,1102,1512,2472,2889,2475,3088,2181,1102,40000,202010,114.51044592998711,22.5475558389855,4
50,1481,1597,1681,2084,2775,3061,2933,3310,2731,1661,140000,202011,114.51044592998711,22.5475558389855,4
51,1409,1437,1552,1769,2223,2485,2403,2702,2496,1542,130000,202012,114.51044592998711,22.5475558389855,4
52,1498,1528,1658,1951,2362,2581,2600,2848,2753,1832,50000,202101,114.51044592998711,22.5475558389855,4
53,1380,1424,1602,1752,2003,2224,2102,2418,2524,1693,70000,202102,114.51044592998711,22.5475558389855,4
54,1508,1375,1382,1502,1878,2128,1981,2341,2635,1751,190000,202103,114.51044592998711,22.5475558389855,4
55,1595,1691,1855,1965,2305,2540,2361,2717,2974,2073,80000,202104,114.51044592998711,22.5475558389855,4
56,1320,1141,1019,952,1088,1201,1058,1245,998,624,110000,202105,114.51044592998711,22.5475558389855,4
57,1313,1436,1442,1547,2116,2462,2178,2668,2614,1510,160000,202106,114.51044592998711,22.5475558389855,4
58,1360,1302,1308,1356,1575,1724,1481,1719,1122,622,150000,202107,114.51044592998711,22.5475558389855,4
59,1504,1716,2190,1995,2139,2285,2201,2426,2365,1481,70000,202108,114.51044592998711,22.5475558389855,4
60,1811,1907,2225,2233,2581,2819,2590,2942,3171,2166,120000,202109,114.51044592998711,22.5475558389855,4
61,1976,2289,2727,2676,2997,3382,2960,3390,3338,2342,100000,202110,114.51044592998711,22.5475558389855,4
62,1680,2002,2528,2585,2764,2945,2649,3011,3055,2342,20000,202111,114.51044592998711,22.5475558389855,4
63,1761,2046,2569,2286,2530,2628,2808,2577,2553,2062,20000,202112,114.51044592998711,22.5475558389855,4
